update_date,update_time,Metro_Area,Positive_Cases,Deaths,Tested
2020-09-23 0:00:00,12:45,Champaign-Urbana,4703,25,473368
2020-09-24 0:00:00,12:45,Champaign-Urbana,4770,25,485282
2020-09-25 0:00:00,12:45,Champaign-Urbana,4820,25,494369
2020-09-26 0:00:00,11:45,Champaign-Urbana,4886,25,506449
2020-09-27 0:00:00,12:45,Champaign-Urbana,4949,25,516849
2020-09-28 0:00:00,12:45,Champaign-Urbana,4977,25,521366
2020-09-29 0:00:00,12:45,Champaign-Urbana,5037,25,527430
2020-09-30 0:00:00,12:45,Champaign-Urbana,5069,26,540260
2020-10-01 0:00:00,12:45,Champaign-Urbana,5133,27,550520
2020-10-02 0:00:00,12:45,Champaign-Urbana,5216,28,561997
2020-10-03 0:00:00,12:45,Champaign-Urbana,5272,28,572181
2020-10-04 0:00:00,12:45,Champaign-Urbana,5309,28,581725
2020-10-05 0:00:00,12:45,Champaign-Urbana,5326,29,584678
2020-10-06 0:00:00,12:45,Champaign-Urbana,5366,29,589893
2020-10-07 0:00:00,14:45,Champaign-Urbana,5455,30,604894
2020-10-08 0:00:00,12:45,Champaign-Urbana,5501,32,616359
2020-10-09 0:00:00,12:45,Champaign-Urbana,5553,33,627208
2020-10-10 0:00:00,12:45,Champaign-Urbana,5572,33,632614
2020-10-11 0:00:00,12:45,Champaign-Urbana,5665,33,644334
2020-10-12 0:00:00,12:45,Champaign-Urbana,5718,33,649709
2020-10-12 0:00:00,9:45,Champaign-Urbana,5665,33,641956
2020-10-13 0:00:00,12:45,Champaign-Urbana,5768,33,656565
2020-10-14 0:00:00,12:45,Champaign-Urbana,5867,34,667067
2020-10-15 0:00:00,12:45,Champaign-Urbana,5908,35,676050
2020-10-16 0:00:00,12:45,Champaign-Urbana,5953,37,690212
2020-10-17 0:00:00,12:45,Champaign-Urbana,5995,37,698804
2020-10-18 0:00:00,12:45,Champaign-Urbana,6044,37,706514
2020-10-19 0:00:00,12:45,Champaign-Urbana,6066,37,712551
2020-10-20 0:00:00,12:45,Champaign-Urbana,6141,37,718499
2020-10-21 0:00:00,12:45,Champaign-Urbana,6225,39,730381
2020-10-22 0:00:00,12:45,Champaign-Urbana,6304,39,743014
2020-10-23 0:00:00,12:45,Champaign-Urbana,6366,39,753279
2020-10-24 0:00:00,12:45,Champaign-Urbana,6483,41,762981
2020-10-25 0:00:00,12:45,Champaign-Urbana,6537,43,772842
2020-10-26 0:00:00,12:45,Champaign-Urbana,6624,43,778156
2020-10-27 0:00:00,12:45,Champaign-Urbana,6746,43,785138
2020-10-28 0:00:00,12:45,Champaign-Urbana,6863,43,799072
2020-10-29 0:00:00,12:45,Champaign-Urbana,6946,44,809393
2020-10-30 0:00:00,12:45,Champaign-Urbana,7084,46,821185
2020-10-31 0:00:00,10:45,Champaign-Urbana,7212,46,831854
2020-11-01 0:00:00,12:45,Champaign-Urbana,7336,46,837229
2020-11-02 0:00:00,12:45,Champaign-Urbana,7424,48,846535
2020-03-17 0:00:00,12:00,Chicago,137,1,0
2020-03-18 0:00:00,12:00,Chicago,232,1,0
2020-03-19 0:00:00,12:00,Chicago,348,2,0
2020-03-20 0:00:00,12:00,Chicago,488,4,0
2020-03-21 0:00:00,12:00,Chicago,638,5,0
2020-03-22 0:00:00,12:00,Chicago,921,7,0
2020-03-24 0:00:00,12:00,Chicago,1344,14,0
2020-03-25 0:00:00,12:00,Chicago,1614,16,0
2020-03-26 0:00:00,12:00,Chicago,2189,23,0
2020-03-27 0:00:00,12:00,Chicago,2597,30,0
2020-03-28 0:00:00,12:00,Chicago,3002,40,0
2020-03-29 0:00:00,12:00,Chicago,3971,54,0
2020-03-30 0:00:00,12:00,Chicago,4343,61,0
2020-03-31 0:00:00,12:00,Chicago,5166,82,0
2020-04-01 0:00:00,12:00,Chicago,5966,120,0
2020-04-02 0:00:00,12:00,Chicago,6529,134,0
2020-04-03 0:00:00,12:00,Chicago,7627,172,0
2020-04-04 0:00:00,12:00,Chicago,8789,201,0
2020-04-05 0:00:00,12:00,Chicago,9529,225,0
2020-04-06 0:00:00,12:00,Chicago,10348,255,0
2020-04-07 0:00:00,12:00,Chicago,11371,311,0
2020-04-08 0:00:00,12:00,Chicago,12580,384,0
2020-04-09 0:00:00,12:00,Chicago,13665,440,0
2020-04-10 0:00:00,12:00,Chicago,14870,499,0
2020-04-11 0:00:00,12:00,Chicago,15931,565,0
2020-04-12 0:00:00,21:12,Chicago,17336,603,0
2020-04-13 0:00:00,16:26,Chicago,18360,671,0
2020-04-14 0:00:00,16:14,Chicago,19380,725,0
2020-04-15 0:00:00,16:16,Chicago,20529,790,0
2020-04-16 0:00:00,19:10,Chicago,21466,894,0
2020-04-17 0:00:00,17:34,Chicago,22970,942,0
2020-04-17 0:00:00,20:59,Chicago,22970,942,0
2020-04-18 0:00:00,15:50,Chicago,24141,1056,0
2020-04-19 0:00:00,14:45,Chicago,25111,1083,0
2020-04-20 0:00:00,14:45,Chicago,26069,1127,0
2020-04-21 0:00:00,14:45,Chicago,27321,1228,0
2020-04-22 0:00:00,15:25,Chicago,28895,1311,0
2020-04-23 0:00:00,14:48,Chicago,30359,1410,0
2020-04-24 0:00:00,14:43,Chicago,32522,1502,0
2020-04-24 0:00:00,15:24,Chicago,32522,1502,0
2020-04-25 0:00:00,14:45,Chicago,34162,1558,0
2020-04-26 0:00:00,14:45,Chicago,35894,1610,0
2020-04-27 0:00:00,15:07,Chicago,37540,1649,0
2020-04-28 0:00:00,15:05,Chicago,39256,1777,173736
2020-04-29 0:00:00,17:23,Chicago,40994,1846,182813
2020-04-30 0:00:00,16:42,Chicago,43008,1962,195356
2020-05-01 0:00:00,15:37,Chicago,45525,2049,266727
2020-05-02 0:00:00,23:28,Chicago,47480,2139,209307
2020-05-03 0:00:00,14:45,Chicago,49889,2183,221922
2020-05-04 0:00:00,22:16,Chicago,51746,2211,230755
2020-05-05 0:00:00,14:45,Chicago,53474,2356,239155
2020-05-06 0:00:00,15:43,Chicago,55285,2465,248155
2020-05-07 0:00:00,14:45,Chicago,57258,2586,259147
2020-05-08 0:00:00,14:45,Chicago,59496,2691,271602
2020-05-09 0:00:00,14:45,Chicago,61185,2778,281672
2020-05-10 0:00:00,14:45,Chicago,62366,2831,289515
2020-05-11 0:00:00,14:45,Chicago,63315,2879,296863
2020-05-12 0:00:00,14:45,Chicago,66051,2988,313723
2020-05-13 0:00:00,14:45,Chicago,67230,3146,322820
2020-05-13 0:00:00,15:45,Chicago,67230,3146,316904
2020-05-14 0:00:00,14:45,Chicago,69666,3260,328323
2020-05-15 0:00:00,21:28,Chicago,71543,3366,343432
2020-05-16 0:00:00,14:45,Chicago,73076,3427,356904
2020-05-17 0:00:00,14:45,Chicago,74326,3457,368042
2020-05-18 0:00:00,14:45,Chicago,76084,3510,380765
2020-05-19 0:00:00,23:29,Chicago,77318,3623,391094
2020-05-20 0:00:00,14:44,Chicago,79163,3734,410306
2020-05-21 0:00:00,14:36,Chicago,80810,3784,426879
2020-05-22 0:00:00,14:45,Chicago,82702,3865,448212
2020-05-23 0:00:00,23:48,Chicago,84456,3930,466929
2020-05-24 0:00:00,14:45,Chicago,86384,3989,483097
2020-05-25 0:00:00,14:45,Chicago,87722,4009,498099
2020-05-26 0:00:00,14:45,Chicago,88615,4041,508485
2020-05-27 0:00:00,14:45,Chicago,89449,4156,519140
2020-05-28 0:00:00,14:45,Chicago,90456,4228,532058
2020-05-29 0:00:00,14:45,Chicago,91629,4293,544589
2020-05-30 0:00:00,14:45,Chicago,92664,4337,559227
2020-05-31 0:00:00,14:45,Chicago,93660,4384,572073
2020-06-01 0:00:00,14:45,Chicago,94361,4402,584145
2020-06-02 0:00:00,14:45,Chicago,95666,4480,593876
2020-06-03 0:00:00,14:45,Chicago,96356,4544,609195
2020-06-04 0:00:00,14:45,Chicago,96994,4621,621412
2020-06-05 0:00:00,14:45,Chicago,97767,4659,631219
2020-06-06 0:00:00,14:45,Chicago,98493,4702,644373
2020-06-07 0:00:00,14:45,Chicago,99112,4740,657077
2020-06-08 0:00:00,14:45,Chicago,99600,4757,666472
2020-06-09 0:00:00,14:45,Chicago,100176,4821,679219
2020-06-10 0:00:00,14:45,Chicago,100615,4871,690755
2020-06-11 0:00:00,14:45,Chicago,101121,4938,702507
2020-06-12 0:00:00,14:45,Chicago,101497,4996,716653
2020-06-13 0:00:00,14:45,Chicago,101907,5010,728697
2020-06-14 0:00:00,14:45,Chicago,102340,5028,741625
2020-06-15 0:00:00,14:45,Chicago,102673,5045,752922
2020-06-16 0:00:00,14:45,Chicago,103108,5094,764004
2020-06-17 0:00:00,14:45,Chicago,103528,5157,780240
2020-06-18 0:00:00,14:45,Chicago,103931,5197,793351
2020-06-19 0:00:00,14:45,Chicago,104378,5228,806767
2020-06-20 0:00:00,13:45,Chicago,104792,5262,820505
2020-06-21 0:00:00,14:45,Chicago,105191,5276,834955
2020-06-22 0:00:00,14:45,Chicago,105518,5296,845515
2020-06-23 0:00:00,14:45,Chicago,105942,5320,856335
2020-06-24 0:00:00,20:58,Chicago,106386,5367,870032
2020-06-25 0:00:00,14:45,Chicago,107002,5398,885768
2020-06-26 0:00:00,14:45,Chicago,107556,5427,903493
2020-06-27 0:00:00,12:45,Chicago,108000,5441,921445
2020-06-28 0:00:00,11:45,Chicago,108423,5451,934934
2020-06-29 0:00:00,14:45,Chicago,108875,5464,949823
2020-06-30 0:00:00,14:45,Chicago,109404,5475,965088
2020-07-01 0:00:00,15:45,Chicago,109929,5494,983675
2020-07-02 0:00:00,15:45,Chicago,110531,5523,1000698
2020-07-03 0:00:00,14:45,Chicago,111043,5535,1019577
2020-07-04 0:00:00,14:45,Chicago,111653,5540,1039255
2020-07-05 0:00:00,14:45,Chicago,112050,5545,1055365
2020-07-06 0:00:00,14:45,Chicago,112399,5548,1066765
2020-07-07 0:00:00,14:45,Chicago,112764,5575,1080209
2020-07-08 0:00:00,14:45,Chicago,113386,5593,1097808
2020-07-09 0:00:00,14:45,Chicago,114046,5609,1116988
2020-07-10 0:00:00,14:45,Chicago,114796,5629,1136851
2020-07-11 0:00:00,12:45,Chicago,115491,5651,1155349
2020-07-12 0:00:00,13:45,Chicago,116077,5667,1177935
2020-07-13 0:00:00,14:45,Chicago,116570,5672,1195875
2020-07-14 0:00:00,14:45,Chicago,116951,5687,1209097
2020-07-15 0:00:00,12:45,Chicago,117600,5694,1229358
2020-07-16 0:00:00,14:45,Chicago,118293,5704,1249774
2020-07-17 0:00:00,14:45,Chicago,119066,5722,1271173
2020-07-18 0:00:00,14:45,Chicago,119763,5735,1293792
2020-07-19 0:00:00,12:45,Chicago,120320,5739,1311734
2020-07-20 0:00:00,14:45,Chicago,120875,5743,1330448
2020-07-21 0:00:00,14:45,Chicago,121497,5759,1347474
2020-07-22 0:00:00,12:45,Chicago,122436,5773,1366655
2020-07-23 0:00:00,12:45,Chicago,123331,5787,1386545
2020-07-24 0:00:00,12:45,Chicago,124119,5803,1410165
2020-07-25 0:00:00,12:45,Chicago,124850,5811,1429487
2020-07-26 0:00:00,12:45,Chicago,125706,5812,1452543
2020-07-27 0:00:00,12:45,Chicago,126282,5826,1468160
2020-07-28 0:00:00,12:45,Chicago,126859,5842,1482929
2020-07-29 0:00:00,12:45,Chicago,127619,5848,1499239
2020-07-30 0:00:00,12:45,Chicago,128547,5858,1519749
2020-07-31 0:00:00,12:45,Chicago,129600,5875,1545444
2020-08-01 0:00:00,12:45,Chicago,130473,5878,1565253
2020-08-02 0:00:00,12:45,Chicago,131281,5885,1586580
2020-08-03 0:00:00,12:45,Chicago,131989,5888,1601229
2020-08-04 0:00:00,12:45,Chicago,132735,5897,1624589
2020-08-05 0:00:00,12:45,Chicago,133676,5907,1645262
2020-08-06 0:00:00,12:45,Chicago,134686,5917,1663839
2020-08-07 0:00:00,12:45,Chicago,135849,5925,1689373
2020-08-08 0:00:00,12:45,Chicago,137014,5930,1713417
2020-08-09 0:00:00,12:45,Chicago,137805,5934,1735606
2020-08-10 0:00:00,12:45,Chicago,138498,5934,1755243
2020-08-11 0:00:00,12:45,Chicago,139306,5943,1775761
2020-08-12 0:00:00,12:45,Chicago,140075,5944,1791727
2020-08-13 0:00:00,12:45,Chicago,141048,5955,1810341
2020-08-14 0:00:00,12:45,Chicago,142255,5966,1834329
2020-08-15 0:00:00,12:45,Chicago,143163,5969,1858631
2020-08-16 0:00:00,12:45,Chicago,143960,5982,1877567
2020-08-17 0:00:00,12:45,Chicago,144952,5984,1899982
2020-08-18 0:00:00,13:45,Chicago,145757,5997,1919257
2020-08-19 0:00:00,12:45,Chicago,146929,6007,1938926
2020-08-20 0:00:00,12:45,Chicago,147965,6012,1962013
2020-08-21 0:00:00,12:45,Chicago,149169,6023,1986518
2020-08-22 0:00:00,12:45,Chicago,150421,6034,2011477
2020-08-23 0:00:00,12:45,Chicago,151446,6039,2034834
2020-08-24 0:00:00,12:45,Chicago,152260,6042,2053699
2020-08-25 0:00:00,12:45,Chicago,153060,6050,2071950
2020-08-26 0:00:00,12:45,Chicago,154097,6062,2091361
2020-08-26 0:00:00,14:45,Chicago,154097,6062,2091361
2020-08-27 0:00:00,12:45,Chicago,154854,6071,2106167
2020-08-28 0:00:00,12:45,Chicago,156025,6078,2126648
2020-08-29 0:00:00,12:45,Chicago,156795,6081,2147550
2020-08-30 0:00:00,12:45,Chicago,157895,6089,2170219
2020-08-31 0:00:00,12:45,Chicago,158727,6093,2188220
2020-09-01 0:00:00,12:45,Chicago,159314,6102,2199606
2020-09-02 0:00:00,12:45,Chicago,160140,6113,2214253
2020-09-03 0:00:00,12:45,Chicago,160709,6120,2229693
2020-09-04 0:00:00,12:45,Chicago,162945,6128,2288326
2020-09-05 0:00:00,12:45,Chicago,164377,6138,2316102
2020-09-06 0:00:00,12:45,Chicago,165024,6140,2335299
2020-09-07 0:00:00,12:45,Chicago,165740,6144,2347677
2020-09-08 0:00:00,12:45,Chicago,166421,6145,2365948
2020-09-09 0:00:00,12:45,Chicago,166973,6148,2381918
2020-09-10 0:00:00,12:45,Chicago,167761,6154,2397835
2020-09-11 0:00:00,12:45,Chicago,168744,6169,2419791
2020-09-12 0:00:00,12:45,Chicago,169659,6184,2442672
2020-09-13 0:00:00,11:45,Chicago,170286,6192,2463444
2020-09-14 0:00:00,19:55,Chicago,170964,6193,2481619
2020-09-15 0:00:00,12:45,Chicago,171543,6197,2496514
2020-09-16 0:00:00,12:45,Chicago,172329,6208,2516789
2020-09-17 0:00:00,12:45,Chicago,173279,6211,2537424
2020-09-18 0:00:00,12:45,Chicago,174105,6218,2563269
2020-09-19 0:00:00,12:45,Chicago,175417,6227,2602307
2020-09-20 0:00:00,12:45,Chicago,176134,6232,2624514
2020-09-21 0:00:00,12:45,Chicago,176796,6237,2640471
2020-09-22 0:00:00,12:45,Chicago,177513,6244,2657176
2020-09-23 0:00:00,12:45,Chicago,178245,6253,2674064
2020-09-24 0:00:00,12:45,Chicago,179367,6265,2698257
2020-09-25 0:00:00,12:45,Chicago,180441,6277,2728381
2020-09-26 0:00:00,11:45,Chicago,181625,6289,2756627
2020-09-27 0:00:00,12:45,Chicago,182348,6297,2779523
2020-09-28 0:00:00,12:45,Chicago,183248,6304,2800934
2020-09-29 0:00:00,12:45,Chicago,183856,6310,2820192
2020-09-30 0:00:00,12:45,Chicago,184881,6319,2839592
2020-10-01 0:00:00,12:45,Chicago,185797,6327,2865441
2020-10-02 0:00:00,12:45,Chicago,186859,6339,2896198
2020-10-03 0:00:00,12:45,Chicago,188048,6349,2929232
2020-10-04 0:00:00,12:45,Chicago,188780,6362,2954333
2020-10-05 0:00:00,12:45,Chicago,189805,6367,2974361
2020-10-06 0:00:00,12:45,Chicago,190538,6379,2993897
2020-10-07 0:00:00,14:45,Chicago,191733,6394,3014830
2020-10-08 0:00:00,12:45,Chicago,193225,6404,3045625
2020-10-09 0:00:00,12:45,Chicago,194553,6418,3076942
2020-10-10 0:00:00,12:45,Chicago,196131,6430,3108879
2020-10-11 0:00:00,12:45,Chicago,197454,6435,3140728
2020-10-12 0:00:00,12:45,Chicago,198868,6440,3166473
2020-10-12 0:00:00,9:45,Chicago,197454,6435,3025336
2020-10-13 0:00:00,12:45,Chicago,200434,6456,3191753
2020-10-14 0:00:00,12:45,Chicago,201599,6469,3213467
2020-10-15 0:00:00,12:45,Chicago,203555,6489,3237089
2020-10-16 0:00:00,12:45,Chicago,205859,6502,3275949
2020-10-17 0:00:00,12:45,Chicago,207926,6518,3313748
2020-10-18 0:00:00,12:45,Chicago,210267,6525,3355637
2020-10-19 0:00:00,12:45,Chicago,212032,6535,3381449
2020-10-20 0:00:00,12:45,Chicago,213894,6544,3408494
2020-10-21 0:00:00,12:45,Chicago,216190,6565,3435925
2020-10-22 0:00:00,12:45,Chicago,218852,6575,3471733
2020-10-23 0:00:00,12:45,Chicago,220979,6578,3508114
2020-10-24 0:00:00,12:45,Chicago,224357,6600,3547925
2020-10-25 0:00:00,12:45,Chicago,226670,6612,3583712
2020-10-26 0:00:00,12:45,Chicago,229318,6624,3614579
2020-10-27 0:00:00,12:45,Chicago,231323,6634,3642354
2020-10-28 0:00:00,12:45,Chicago,234516,6653,3671018
2020-10-29 0:00:00,12:45,Chicago,238136,6672,3705120
2020-10-30 0:00:00,12:45,Chicago,242024,6685,3748941
2020-10-31 0:00:00,10:45,Chicago,246464,6705,3794297
2020-11-01 0:00:00,12:45,Chicago,250913,6725,3838793
2020-11-02 0:00:00,12:45,Chicago,254556,6737,3874675
2020-04-01 0:00:00,12:00,Danville,1,0,0
2020-04-02 0:00:00,12:00,Danville,2,0,0
2020-04-03 0:00:00,12:00,Danville,2,0,0
2020-04-04 0:00:00,12:00,Danville,5,0,0
2020-04-05 0:00:00,12:00,Danville,5,0,0
2020-04-06 0:00:00,12:00,Danville,5,0,0
2020-04-07 0:00:00,12:00,Danville,5,0,0
2020-04-08 0:00:00,12:00,Danville,5,0,0
2020-04-09 0:00:00,12:00,Danville,5,0,0
2020-04-10 0:00:00,12:00,Danville,7,0,0
2020-04-11 0:00:00,12:00,Danville,7,0,0
2020-04-12 0:00:00,21:12,Danville,8,0,0
2020-04-13 0:00:00,16:26,Danville,8,0,0
2020-04-14 0:00:00,16:14,Danville,8,0,0
2020-04-15 0:00:00,16:16,Danville,8,0,0
2020-04-16 0:00:00,19:10,Danville,8,0,0
2020-04-17 0:00:00,17:34,Danville,8,0,0
2020-04-17 0:00:00,20:59,Danville,8,0,0
2020-04-18 0:00:00,15:50,Danville,9,0,0
2020-04-19 0:00:00,14:45,Danville,9,0,0
2020-04-20 0:00:00,14:45,Danville,9,0,0
2020-04-21 0:00:00,14:45,Danville,10,0,0
2020-04-22 0:00:00,15:25,Danville,10,0,0
2020-04-23 0:00:00,14:48,Danville,10,0,0
2020-04-24 0:00:00,14:43,Danville,11,0,0
2020-04-24 0:00:00,15:24,Danville,11,0,0
2020-04-25 0:00:00,14:45,Danville,11,0,0
2020-04-26 0:00:00,14:45,Danville,11,0,0
2020-04-27 0:00:00,15:07,Danville,14,0,0
2020-04-28 0:00:00,15:05,Danville,16,0,604
2020-04-29 0:00:00,17:23,Danville,16,1,649
2020-04-30 0:00:00,16:42,Danville,17,1,694
2020-05-01 0:00:00,15:37,Danville,17,1,0
2020-05-02 0:00:00,23:28,Danville,18,1,750
2020-05-03 0:00:00,14:45,Danville,18,1,767
2020-05-04 0:00:00,22:16,Danville,21,1,785
2020-05-05 0:00:00,14:45,Danville,23,1,825
2020-05-06 0:00:00,15:43,Danville,22,1,860
2020-05-07 0:00:00,14:45,Danville,23,1,887
2020-05-08 0:00:00,14:45,Danville,25,1,929
2020-05-09 0:00:00,14:45,Danville,25,1,944
2020-05-10 0:00:00,14:45,Danville,25,1,992
2020-05-11 0:00:00,14:45,Danville,25,1,1056
2020-05-12 0:00:00,14:45,Danville,26,1,1084
2020-05-13 0:00:00,14:45,Danville,29,1,1154
2020-05-13 0:00:00,15:45,Danville,29,1,1153
2020-05-14 0:00:00,14:45,Danville,29,1,1198
2020-05-15 0:00:00,21:28,Danville,29,1,1428
2020-05-16 0:00:00,14:45,Danville,29,1,1491
2020-05-17 0:00:00,14:45,Danville,30,1,1556
2020-05-18 0:00:00,14:45,Danville,31,1,1657
2020-05-19 0:00:00,23:29,Danville,30,1,1711
2020-05-20 0:00:00,14:44,Danville,31,1,1779
2020-05-21 0:00:00,14:36,Danville,35,1,1888
2020-05-22 0:00:00,14:45,Danville,39,1,1944
2020-05-23 0:00:00,23:48,Danville,39,1,2019
2020-05-24 0:00:00,14:45,Danville,39,1,2074
2020-05-25 0:00:00,14:45,Danville,39,1,2123
2020-05-26 0:00:00,14:45,Danville,39,1,2175
2020-05-27 0:00:00,14:45,Danville,37,1,2207
2020-05-28 0:00:00,14:45,Danville,38,1,2298
2020-05-29 0:00:00,14:45,Danville,39,1,2357
2020-05-30 0:00:00,14:45,Danville,39,1,2412
2020-05-31 0:00:00,14:45,Danville,40,1,2442
2020-06-01 0:00:00,14:45,Danville,40,1,2541
2020-06-02 0:00:00,14:45,Danville,40,1,2606
2020-06-03 0:00:00,14:45,Danville,40,1,2676
2020-06-04 0:00:00,14:45,Danville,41,1,2760
2020-06-05 0:00:00,14:45,Danville,42,1,2811
2020-06-06 0:00:00,14:45,Danville,42,1,2870
2020-06-07 0:00:00,14:45,Danville,42,1,2941
2020-06-08 0:00:00,14:45,Danville,42,1,3017
2020-06-09 0:00:00,14:45,Danville,43,1,3077
2020-06-10 0:00:00,14:45,Danville,44,1,3175
2020-06-11 0:00:00,14:45,Danville,44,1,3219
2020-06-12 0:00:00,14:45,Danville,44,1,3308
2020-06-13 0:00:00,14:45,Danville,44,1,3362
2020-06-14 0:00:00,14:45,Danville,44,1,3433
2020-06-15 0:00:00,14:45,Danville,44,1,3498
2020-06-16 0:00:00,14:45,Danville,46,1,3595
2020-06-17 0:00:00,14:45,Danville,47,2,3647
2020-06-18 0:00:00,14:45,Danville,47,2,3751
2020-06-19 0:00:00,14:45,Danville,47,2,3890
2020-06-20 0:00:00,13:45,Danville,49,2,4228
2020-06-21 0:00:00,14:45,Danville,49,2,4415
2020-06-22 0:00:00,14:45,Danville,50,2,4480
2020-06-23 0:00:00,14:45,Danville,50,2,4592
2020-06-24 0:00:00,20:58,Danville,50,2,4745
2020-06-25 0:00:00,14:45,Danville,52,2,4851
2020-06-26 0:00:00,14:45,Danville,54,2,4924
2020-06-27 0:00:00,12:45,Danville,58,2,5001
2020-06-28 0:00:00,11:45,Danville,65,2,5167
2020-06-29 0:00:00,14:45,Danville,66,2,5321
2020-06-30 0:00:00,14:45,Danville,65,2,5429
2020-07-01 0:00:00,15:45,Danville,66,2,5580
2020-07-02 0:00:00,15:45,Danville,69,2,5903
2020-07-03 0:00:00,14:45,Danville,77,2,6079
2020-07-04 0:00:00,14:45,Danville,77,2,6178
2020-07-05 0:00:00,14:45,Danville,78,2,6320
2020-07-06 0:00:00,14:45,Danville,79,2,6499
2020-07-07 0:00:00,14:45,Danville,79,2,6614
2020-07-08 0:00:00,14:45,Danville,82,2,6757
2020-07-09 0:00:00,14:45,Danville,85,2,6895
2020-07-10 0:00:00,14:45,Danville,86,2,6955
2020-07-11 0:00:00,12:45,Danville,89,2,7085
2020-07-12 0:00:00,13:45,Danville,89,2,7226
2020-07-13 0:00:00,14:45,Danville,89,2,7244
2020-07-14 0:00:00,14:45,Danville,90,2,7268
2020-07-15 0:00:00,12:45,Danville,96,2,7492
2020-07-16 0:00:00,14:45,Danville,100,2,7789
2020-07-17 0:00:00,14:45,Danville,104,2,8110
2020-07-18 0:00:00,14:45,Danville,116,2,8496
2020-07-19 0:00:00,12:45,Danville,121,2,8661
2020-07-20 0:00:00,14:45,Danville,130,2,8954
2020-07-21 0:00:00,14:45,Danville,137,2,9201
2020-07-22 0:00:00,12:45,Danville,141,2,9469
2020-07-23 0:00:00,12:45,Danville,146,2,9723
2020-07-24 0:00:00,12:45,Danville,164,2,9950
2020-07-25 0:00:00,12:45,Danville,170,2,10214
2020-07-26 0:00:00,12:45,Danville,174,2,10713
2020-07-27 0:00:00,12:45,Danville,180,2,10983
2020-07-28 0:00:00,12:45,Danville,181,2,11269
2020-07-29 0:00:00,12:45,Danville,188,2,11595
2020-07-30 0:00:00,12:45,Danville,188,2,11830
2020-07-31 0:00:00,12:45,Danville,189,2,12010
2020-08-01 0:00:00,12:45,Danville,200,2,12291
2020-08-02 0:00:00,12:45,Danville,212,2,12587
2020-08-03 0:00:00,12:45,Danville,215,2,12788
2020-08-04 0:00:00,12:45,Danville,218,2,13115
2020-08-05 0:00:00,12:45,Danville,218,2,13264
2020-08-06 0:00:00,12:45,Danville,222,2,13488
2020-08-07 0:00:00,12:45,Danville,229,2,13617
2020-08-08 0:00:00,12:45,Danville,234,2,13902
2020-08-09 0:00:00,12:45,Danville,234,2,14175
2020-08-10 0:00:00,12:45,Danville,236,2,14329
2020-08-11 0:00:00,12:45,Danville,234,2,14526
2020-08-12 0:00:00,12:45,Danville,249,2,14752
2020-08-13 0:00:00,12:45,Danville,257,2,14947
2020-08-14 0:00:00,12:45,Danville,259,2,15106
2020-08-15 0:00:00,12:45,Danville,264,2,15360
2020-08-16 0:00:00,12:45,Danville,267,2,15528
2020-08-17 0:00:00,12:45,Danville,273,2,15656
2020-08-18 0:00:00,13:45,Danville,273,2,15861
2020-08-19 0:00:00,12:45,Danville,274,2,15971
2020-08-20 0:00:00,12:45,Danville,276,2,16479
2020-08-21 0:00:00,12:45,Danville,282,2,16692
2020-08-22 0:00:00,12:45,Danville,285,2,16999
2020-08-23 0:00:00,12:45,Danville,293,2,17157
2020-08-24 0:00:00,12:45,Danville,298,2,17349
2020-08-25 0:00:00,12:45,Danville,302,3,17523
2020-08-26 0:00:00,12:45,Danville,306,3,17768
2020-08-26 0:00:00,14:45,Danville,306,3,17768
2020-08-27 0:00:00,12:45,Danville,312,3,18115
2020-08-28 0:00:00,12:45,Danville,320,3,18254
2020-08-29 0:00:00,12:45,Danville,327,3,18481
2020-08-30 0:00:00,12:45,Danville,329,3,18732
2020-08-31 0:00:00,12:45,Danville,341,3,19007
2020-09-01 0:00:00,12:45,Danville,344,4,19157
2020-09-02 0:00:00,12:45,Danville,353,4,19160
2020-09-03 0:00:00,12:45,Danville,368,4,19638
2020-09-04 0:00:00,12:45,Danville,385,4,20153
2020-09-05 0:00:00,12:45,Danville,395,4,20442
2020-09-06 0:00:00,12:45,Danville,403,4,20619
2020-09-07 0:00:00,12:45,Danville,403,4,20724
2020-09-08 0:00:00,12:45,Danville,407,4,20743
2020-09-09 0:00:00,12:45,Danville,409,4,20972
2020-09-10 0:00:00,12:45,Danville,425,4,21209
2020-09-11 0:00:00,12:45,Danville,434,4,21537
2020-09-12 0:00:00,12:45,Danville,450,4,21902
2020-09-13 0:00:00,11:45,Danville,470,4,22034
2020-09-14 0:00:00,19:55,Danville,475,4,22352
2020-09-15 0:00:00,12:45,Danville,498,4,22498
2020-09-16 0:00:00,12:45,Danville,503,4,22758
2020-09-17 0:00:00,12:45,Danville,534,4,23086
2020-09-18 0:00:00,12:45,Danville,568,4,23507
2020-09-19 0:00:00,12:45,Danville,588,4,23830
2020-09-20 0:00:00,12:45,Danville,588,4,24046
2020-09-21 0:00:00,12:45,Danville,619,4,24433
2020-09-22 0:00:00,12:45,Danville,622,4,24591
2020-09-23 0:00:00,12:45,Danville,648,4,24895
2020-09-24 0:00:00,12:45,Danville,673,4,25273
2020-09-25 0:00:00,12:45,Danville,718,4,25641
2020-09-26 0:00:00,11:45,Danville,745,4,25969
2020-09-27 0:00:00,12:45,Danville,770,4,26237
2020-09-28 0:00:00,12:45,Danville,791,4,26529
2020-09-29 0:00:00,12:45,Danville,817,4,26677
