county,date,measure,group,cases,tested
Adams,2020-11-22,age,Unknown,0,0
Adams,2020-11-22,gender,Female,2252,31296
Adams,2020-11-22,gender,Male,1912,21892
Adams,2020-11-22,gender,Unknown/Left Blank,184,3365
Adams,2020-11-22,race,AI/AN**,0,20
Adams,2020-11-22,race,Asian,0,87
Adams,2020-11-22,race,Black,84,595
Adams,2020-11-22,race,Hispanic,7,160
Adams,2020-11-22,race,Left Blank,3113,37809
Adams,2020-11-22,race,NH/PI*,0,39
Adams,2020-11-22,race,Other,0,97
Adams,2020-11-22,race,White,1135,17746
Adams,2020-11-21,age,<20,607,5378
Adams,2020-11-21,age,20-29,697,7004
Adams,2020-11-21,age,30-39,582,7612
Adams,2020-11-21,age,40-49,558,7120
Adams,2020-11-21,age,50-59,678,8912
Adams,2020-11-21,age,60-69,597,6622
Adams,2020-11-21,age,70-79,344,5589
Adams,2020-11-21,age,80+,229,7317
Adams,2020-11-21,age,Unknown,0,0
Adams,2020-11-21,gender,Female,2225,30588
Adams,2020-11-21,gender,Male,1884,21621
Adams,2020-11-21,gender,Unknown/Left Blank,185,3350
Adams,2020-11-21,race,AI/AN**,0,20
Adams,2020-11-21,race,Asian,0,87
Adams,2020-11-21,race,Black,83,595
Adams,2020-11-21,race,Hispanic,7,159
Adams,2020-11-21,race,Left Blank,3072,36853
Adams,2020-11-21,race,NH/PI*,0,39
Adams,2020-11-21,race,Other,0,97
Adams,2020-11-21,race,White,1123,17709
Adams,2020-11-20,age,<20,593,5227
Adams,2020-11-20,age,20-29,684,6857
Adams,2020-11-20,age,30-39,574,7434
Adams,2020-11-20,age,40-49,543,6950
Adams,2020-11-20,age,50-59,665,8692
Adams,2020-11-20,age,60-69,590,6447
Adams,2020-11-20,age,70-79,337,5425
Adams,2020-11-20,age,80+,228,7138
Adams,2020-11-20,age,Unknown,0,0
Adams,2020-11-20,gender,Female,2197,30057
Adams,2020-11-20,gender,Male,1857,21168
Adams,2020-11-20,gender,Unknown/Left Blank,162,2950
Adams,2020-11-20,race,AI/AN**,0,20
Adams,2020-11-20,race,Asian,0,86
Adams,2020-11-20,race,Black,83,588
Adams,2020-11-20,race,Hispanic,7,158
Adams,2020-11-20,race,Left Blank,3002,35929
Adams,2020-11-20,race,NH/PI*,0,38
Adams,2020-11-20,race,Other,0,96
Adams,2020-11-20,race,White,1115,17260
Adams,2020-11-19,age,<20,578,5033
Adams,2020-11-19,age,20-29,667,6686
Adams,2020-11-19,age,30-39,554,7243
Adams,2020-11-19,age,40-49,522,6775
Adams,2020-11-19,age,50-59,649,8549
Adams,2020-11-19,age,60-69,577,6292
Adams,2020-11-19,age,70-79,332,5330
Adams,2020-11-19,age,80+,223,7110
Adams,2020-11-19,age,Unknown,0,0
Adams,2020-11-19,gender,Female,2149,29625
Adams,2020-11-19,gender,Male,1801,20851
Adams,2020-11-19,gender,Unknown/Left Blank,154,2547
Adams,2020-11-19,race,AI/AN**,0,20
Adams,2020-11-19,race,Asian,0,86
Adams,2020-11-19,race,Black,83,587
Adams,2020-11-19,race,Hispanic,7,157
Adams,2020-11-19,race,Left Blank,2900,34874
Adams,2020-11-19,race,NH/PI*,0,38
Adams,2020-11-19,race,Other,0,96
Adams,2020-11-19,race,White,1105,17165
Adams,2020-11-18,age,<20,565,4794
Adams,2020-11-18,age,20-29,647,6475
Adams,2020-11-18,age,30-39,536,6994
Adams,2020-11-18,age,40-49,506,6561
Adams,2020-11-18,age,50-59,623,8312
Adams,2020-11-18,age,60-69,554,6068
Adams,2020-11-18,age,70-79,320,5167
Adams,2020-11-18,age,80+,212,6949
Adams,2020-11-18,age,Unknown,0,0
Adams,2020-11-18,gender,Female,2089,28842
Adams,2020-11-18,gender,Male,1749,20415
Adams,2020-11-18,gender,Unknown/Left Blank,127,2068
Adams,2020-11-18,race,AI/AN**,0,20
Adams,2020-11-18,race,Asian,0,85
Adams,2020-11-18,race,Black,83,576
Adams,2020-11-18,race,Hispanic,7,156
Adams,2020-11-18,race,Left Blank,2788,33555
Adams,2020-11-18,race,NH/PI*,0,37
Adams,2020-11-18,race,Other,0,94
Adams,2020-11-18,race,White,1078,16802
Adams,2020-11-17,age,<20,551,4667
Adams,2020-11-17,age,20-29,640,6339
Adams,2020-11-17,age,30-39,527,6826
Adams,2020-11-17,age,40-49,500,6413
Adams,2020-11-17,age,50-59,610,8109
Adams,2020-11-17,age,60-69,539,5895
Adams,2020-11-17,age,70-79,313,5004
Adams,2020-11-17,age,80+,207,6766
Adams,2020-11-17,age,Unknown,0,0
Adams,2020-11-17,gender,Female,2049,28253
Adams,2020-11-17,gender,Male,1712,19957
Adams,2020-11-17,gender,Unknown/Left Blank,127,1814
Adams,2020-11-17,race,AI/AN**,0,20
Adams,2020-11-17,race,Asian,0,84
Adams,2020-11-17,race,Black,82,566
Adams,2020-11-17,race,Hispanic,6,156
Adams,2020-11-17,race,Left Blank,2723,32699
Adams,2020-11-17,race,NH/PI*,0,37
Adams,2020-11-17,race,Other,0,92
Adams,2020-11-17,race,White,1069,16370
Adams,2020-11-16,age,<20,520,4441
Adams,2020-11-16,age,20-29,607,6151
Adams,2020-11-16,age,30-39,495,6639
Adams,2020-11-16,age,40-49,466,6227
Adams,2020-11-16,age,50-59,572,7895
Adams,2020-11-16,age,60-69,493,5665
Adams,2020-11-16,age,70-79,287,4882
Adams,2020-11-16,age,80+,197,6723
Adams,2020-11-16,age,Unknown,0,0
Adams,2020-11-16,gender,Female,1913,27494
Adams,2020-11-16,gender,Male,1614,19484
Adams,2020-11-16,gender,Unknown/Left Blank,111,1650
Adams,2020-11-16,race,AI/AN**,0,20
Adams,2020-11-16,race,Asian,0,84
Adams,2020-11-16,race,Black,82,559
Adams,2020-11-16,race,Hispanic,6,154
Adams,2020-11-16,race,Left Blank,2544,31551
Adams,2020-11-16,race,NH/PI*,0,37
Adams,2020-11-16,race,Other,0,92
Adams,2020-11-16,race,White,998,16131
Adams,2020-11-15,age,<20,514,4365
Adams,2020-11-15,age,20-29,588,6066
Adams,2020-11-15,age,30-39,481,6552
Adams,2020-11-15,age,40-49,454,6154
Adams,2020-11-15,age,50-59,560,7815
Adams,2020-11-15,age,60-69,477,5603
Adams,2020-11-15,age,70-79,276,4845
Adams,2020-11-15,age,80+,185,6682
Adams,2020-11-15,age,Unknown,0,0
Adams,2020-11-15,gender,Female,1866,27153
Adams,2020-11-15,gender,Male,1560,19284
Adams,2020-11-15,gender,Unknown/Left Blank,117,1650
Adams,2020-11-15,race,AI/AN**,0,20
Adams,2020-11-15,race,Asian,0,84
Adams,2020-11-15,race,Black,82,557
Adams,2020-11-15,race,Hispanic,0,154
Adams,2020-11-15,race,Left Blank,2463,31088
Adams,2020-11-15,race,NH/PI*,0,37
Adams,2020-11-15,race,Other,0,91
Adams,2020-11-15,race,White,985,16056
Adams,2020-11-14,age,<20,496,4292
Adams,2020-11-14,age,20-29,574,6000
Adams,2020-11-14,age,30-39,473,6483
Adams,2020-11-14,age,40-49,443,6091
Adams,2020-11-14,age,50-59,548,7740
Adams,2020-11-14,age,60-69,465,5546
Adams,2020-11-14,age,70-79,275,4802
Adams,2020-11-14,age,80+,180,6593
Adams,2020-11-14,age,Unknown,0,0
Adams,2020-11-14,gender,Female,1821,26779
Adams,2020-11-14,gender,Male,1531,19123
Adams,2020-11-14,gender,Unknown/Left Blank,105,1650
Adams,2020-11-14,race,AI/AN**,0,20
Adams,2020-11-14,race,Asian,0,83
Adams,2020-11-14,race,Black,81,557
Adams,2020-11-14,race,Hispanic,0,154
Adams,2020-11-14,race,Left Blank,2390,30605
Adams,2020-11-14,race,NH/PI*,0,36
Adams,2020-11-14,race,Other,0,91
Adams,2020-11-14,race,White,973,16006
Adams,2020-11-13,age,<20,489,4228
Adams,2020-11-13,age,20-29,564,5934
Adams,2020-11-13,age,30-39,468,6408
Adams,2020-11-13,age,40-49,439,6042
Adams,2020-11-13,age,50-59,536,7658
Adams,2020-11-13,age,60-69,462,5482
Adams,2020-11-13,age,70-79,265,4751
Adams,2020-11-13,age,80+,177,6472
Adams,2020-11-13,age,Unknown,0,0
Adams,2020-11-13,gender,Female,1787,26380
Adams,2020-11-13,gender,Male,1515,18952
Adams,2020-11-13,gender,Unknown/Left Blank,106,1648
Adams,2020-11-13,race,AI/AN**,0,19
Adams,2020-11-13,race,Asian,0,83
Adams,2020-11-13,race,Black,81,554
Adams,2020-11-13,race,Hispanic,0,152
Adams,2020-11-13,race,Left Blank,2369,30113
Adams,2020-11-13,race,NH/PI*,0,36
Adams,2020-11-13,race,Other,0,91
Adams,2020-11-13,race,White,945,15932
Adams,2020-11-12,age,<20,472,4124
Adams,2020-11-12,age,20-29,535,5819
Adams,2020-11-12,age,30-39,452,6296
Adams,2020-11-12,age,40-49,416,5945
Adams,2020-11-12,age,50-59,507,7545
Adams,2020-11-12,age,60-69,437,5403
Adams,2020-11-12,age,70-79,254,4705
Adams,2020-11-12,age,80+,175,6463
Adams,2020-11-12,age,Unknown,0,0
Adams,2020-11-12,gender,Female,1707,25963
Adams,2020-11-12,gender,Male,1447,18695
Adams,2020-11-12,gender,Unknown/Left Blank,101,1647
Adams,2020-11-12,race,AI/AN**,0,17
Adams,2020-11-12,race,Asian,0,83
Adams,2020-11-12,race,Black,80,546
Adams,2020-11-12,race,Hispanic,0,151
Adams,2020-11-12,race,Left Blank,2236,29573
Adams,2020-11-12,race,NH/PI*,0,36
Adams,2020-11-12,race,Other,0,91
Adams,2020-11-12,race,White,926,15808
Adams,2020-11-11,age,<20,452,4044
Adams,2020-11-11,age,20-29,520,5755
Adams,2020-11-11,age,30-39,436,6237
Adams,2020-11-11,age,40-49,399,5896
Adams,2020-11-11,age,50-59,492,7498
Adams,2020-11-11,age,60-69,417,5325
Adams,2020-11-11,age,70-79,241,4662
Adams,2020-11-11,age,80+,172,6373
Adams,2020-11-11,age,Unknown,0,0
Adams,2020-11-11,gender,Female,1643,25612
Adams,2020-11-11,gender,Male,1393,18536
Adams,2020-11-11,gender,Unknown/Left Blank,99,1647
Adams,2020-11-11,race,AI/AN**,0,17
Adams,2020-11-11,race,Asian,0,83
Adams,2020-11-11,race,Black,78,544
Adams,2020-11-11,race,Hispanic,0,151
Adams,2020-11-11,race,Left Blank,2130,29189
Adams,2020-11-11,race,NH/PI*,0,36
Adams,2020-11-11,race,Other,0,91
Adams,2020-11-11,race,White,914,15684
Adams,2020-11-10,age,<20,435,4007
Adams,2020-11-10,age,20-29,504,5675
Adams,2020-11-10,age,30-39,420,6141
Adams,2020-11-10,age,40-49,386,5805
Adams,2020-11-10,age,50-59,471,7388
Adams,2020-11-10,age,60-69,398,5258
Adams,2020-11-10,age,70-79,233,4622
Adams,2020-11-10,age,80+,169,6304
Adams,2020-11-10,age,Unknown,0,0
Adams,2020-11-10,gender,Female,1577,25224
Adams,2020-11-10,gender,Male,1349,18336
Adams,2020-11-10,gender,Unknown/Left Blank,97,1645
Adams,2020-11-10,race,AI/AN**,0,17
Adams,2020-11-10,race,Asian,0,79
Adams,2020-11-10,race,Black,78,541
Adams,2020-11-10,race,Hispanic,0,149
Adams,2020-11-10,race,Left Blank,2039,28807
Adams,2020-11-10,race,NH/PI*,0,36
Adams,2020-11-10,race,Other,0,90
Adams,2020-11-10,race,White,893,15486
Adams,2020-11-09,age,<20,422,3937
Adams,2020-11-09,age,20-29,489,5584
Adams,2020-11-09,age,30-39,397,6035
Adams,2020-11-09,age,40-49,361,5689
Adams,2020-11-09,age,50-59,446,7245
Adams,2020-11-09,age,60-69,380,5144
Adams,2020-11-09,age,70-79,226,4511
Adams,2020-11-09,age,80+,163,6151
Adams,2020-11-09,age,Unknown,0,0
Adams,2020-11-09,gender,Female,1511,24732
Adams,2020-11-09,gender,Male,1295,17929
Adams,2020-11-09,gender,Unknown/Left Blank,79,1640
Adams,2020-11-09,race,AI/AN**,0,16
Adams,2020-11-09,race,Asian,0,79
Adams,2020-11-09,race,Black,77,535
Adams,2020-11-09,race,Hispanic,0,149
Adams,2020-11-09,race,Left Blank,1927,28205
Adams,2020-11-09,race,NH/PI*,0,36
Adams,2020-11-09,race,Other,0,87
Adams,2020-11-09,race,White,871,15194
Adams,2020-11-08,age,<20,0,3926
Adams,2020-11-08,age,20-29,0,5574
Adams,2020-11-08,age,30-39,0,6021
Adams,2020-11-08,age,40-49,0,5678
Adams,2020-11-08,age,50-59,0,7221
Adams,2020-11-08,age,60-69,0,5128
Adams,2020-11-08,age,70-79,0,4500
Adams,2020-11-08,age,80+,0,6143
Adams,2020-11-08,age,Unknown,0,0
Adams,2020-11-08,gender,Female,0,24660
Adams,2020-11-08,gender,Male,0,17896
Adams,2020-11-08,gender,Unknown/Left Blank,0,1640
Adams,2020-11-08,race,AI/AN**,0,16
Adams,2020-11-08,race,Asian,0,79
Adams,2020-11-08,race,Black,0,534
Adams,2020-11-08,race,Hispanic,0,149
Adams,2020-11-08,race,Left Blank,0,28122
Adams,2020-11-08,race,NH/PI*,0,36
Adams,2020-11-08,race,Other,0,87
Adams,2020-11-08,race,White,0,15173
Adams,2020-11-07,age,<20,0,3878
Adams,2020-11-07,age,20-29,0,5521
Adams,2020-11-07,age,30-39,0,5955
Adams,2020-11-07,age,40-49,0,5626
Adams,2020-11-07,age,50-59,0,7175
Adams,2020-11-07,age,60-69,0,5091
Adams,2020-11-07,age,70-79,0,4483
Adams,2020-11-07,age,80+,0,6135
Adams,2020-11-07,age,Unknown,0,0
Adams,2020-11-07,gender,Female,0,24446
Adams,2020-11-07,gender,Male,0,17783
Adams,2020-11-07,gender,Unknown/Left Blank,0,1640
Adams,2020-11-07,race,AI/AN**,0,15
Adams,2020-11-07,race,Asian,0,78
Adams,2020-11-07,race,Black,0,533
Adams,2020-11-07,race,Hispanic,0,149
Adams,2020-11-07,race,Left Blank,0,27876
Adams,2020-11-07,race,NH/PI*,0,35
Adams,2020-11-07,race,Other,0,87
Adams,2020-11-07,race,White,0,15096
Adams,2020-11-06,age,<20,0,3823
Adams,2020-11-06,age,20-29,0,5471
Adams,2020-11-06,age,30-39,0,5906
Adams,2020-11-06,age,40-49,0,5579
Adams,2020-11-06,age,50-59,0,7121
Adams,2020-11-06,age,60-69,0,5054
Adams,2020-11-06,age,70-79,0,4468
Adams,2020-11-06,age,80+,0,6120
Adams,2020-11-06,age,Unknown,0,0
Adams,2020-11-06,gender,Female,0,24239
Adams,2020-11-06,gender,Male,0,17668
Adams,2020-11-06,gender,Unknown/Left Blank,0,1640
Adams,2020-11-06,race,AI/AN**,0,15
Adams,2020-11-06,race,Asian,0,78
Adams,2020-11-06,race,Black,0,531
Adams,2020-11-06,race,Hispanic,0,149
Adams,2020-11-06,race,Left Blank,0,27607
Adams,2020-11-06,race,NH/PI*,0,35
Adams,2020-11-06,race,Other,0,87
Adams,2020-11-06,race,White,0,15045
Adams,2020-11-05,age,<20,374,3765
Adams,2020-11-05,age,20-29,437,5372
Adams,2020-11-05,age,30-39,344,5807
Adams,2020-11-05,age,40-49,322,5497
Adams,2020-11-05,age,50-59,382,6987
Adams,2020-11-05,age,60-69,319,4967
Adams,2020-11-05,age,70-79,207,4431
Adams,2020-11-05,age,80+,148,6102
Adams,2020-11-05,age,Unknown,0,0
Adams,2020-11-05,gender,Female,1320,23822
Adams,2020-11-05,gender,Male,1135,17472
Adams,2020-11-05,gender,Unknown/Left Blank,79,1639
Adams,2020-11-05,race,AI/AN**,0,14
Adams,2020-11-05,race,Asian,0,78
Adams,2020-11-05,race,Black,76,527
Adams,2020-11-05,race,Hispanic,0,148
Adams,2020-11-05,race,Left Blank,1641,27090
Adams,2020-11-05,race,NH/PI*,0,35
Adams,2020-11-05,race,Other,0,85
Adams,2020-11-05,race,White,804,14956
Adams,2020-11-04,age,<20,357,3708
Adams,2020-11-04,age,20-29,420,5289
Adams,2020-11-04,age,30-39,329,5716
Adams,2020-11-04,age,40-49,310,5403
Adams,2020-11-04,age,50-59,363,6859
Adams,2020-11-04,age,60-69,306,4867
Adams,2020-11-04,age,70-79,198,4331
Adams,2020-11-04,age,80+,142,5932
Adams,2020-11-04,age,Unknown,0,0
Adams,2020-11-04,gender,Female,1267,23362
Adams,2020-11-04,gender,Male,1093,17112
Adams,2020-11-04,gender,Unknown/Left Blank,66,1636
Adams,2020-11-04,race,AI/AN**,0,14
Adams,2020-11-04,race,Asian,0,75
Adams,2020-11-04,race,Black,75,518
Adams,2020-11-04,race,Hispanic,0,148
Adams,2020-11-04,race,Left Blank,1540,26702
Adams,2020-11-04,race,NH/PI*,0,33
Adams,2020-11-04,race,Other,0,82
Adams,2020-11-04,race,White,798,14538
Adams,2020-11-03,age,<20,349,3690
Adams,2020-11-03,age,20-29,410,5254
Adams,2020-11-03,age,30-39,318,5691
Adams,2020-11-03,age,40-49,294,5379
Adams,2020-11-03,age,50-59,345,6816
Adams,2020-11-03,age,60-69,295,4840
Adams,2020-11-03,age,70-79,194,4317
Adams,2020-11-03,age,80+,140,5927
Adams,2020-11-03,age,Unknown,0,0
Adams,2020-11-03,gender,Female,1236,23231
Adams,2020-11-03,gender,Male,1050,17052
Adams,2020-11-03,gender,Unknown/Left Blank,60,1636
Adams,2020-11-03,race,AI/AN**,0,13
Adams,2020-11-03,race,Asian,0,74
Adams,2020-11-03,race,Black,75,514
Adams,2020-11-03,race,Hispanic,0,145
Adams,2020-11-03,race,Left Blank,1472,26648
Adams,2020-11-03,race,NH/PI*,0,33
Adams,2020-11-03,race,Other,0,80
Adams,2020-11-03,race,White,786,14412
Adams,2020-11-02,age,<20,348,3649
Adams,2020-11-02,age,20-29,405,5194
Adams,2020-11-02,age,30-39,309,5608
Adams,2020-11-02,age,40-49,290,5312
Adams,2020-11-02,age,50-59,341,6709
Adams,2020-11-02,age,60-69,284,4753
Adams,2020-11-02,age,70-79,188,4270
Adams,2020-11-02,age,80+,136,5893
Adams,2020-11-02,age,Unknown,0,0
Adams,2020-11-02,gender,Female,1216,22859
Adams,2020-11-02,gender,Male,1024,16898
Adams,2020-11-02,gender,Unknown/Left Blank,62,1636
Adams,2020-11-02,race,AI/AN**,0,12
Adams,2020-11-02,race,Asian,0,74
Adams,2020-11-02,race,Black,75,512
Adams,2020-11-02,race,Hispanic,0,145
Adams,2020-11-02,race,Left Blank,1437,26202
Adams,2020-11-02,race,NH/PI*,0,33
Adams,2020-11-02,race,Other,0,79
Adams,2020-11-02,race,White,777,14336
Alexander,2020-12-23,age,<20,1,3
Alexander,2020-12-23,age,20-29,2,5
Alexander,2020-12-23,age,30-39,5,4
Alexander,2020-12-23,age,40-49,4,6
Alexander,2020-12-23,age,50-59,8,8
Alexander,2020-12-23,age,60-69,6,7
Alexander,2020-12-23,age,70-79,3,2
Alexander,2020-12-23,age,80+,7,1
Alexander,2020-12-23,gender,Female,198,2289
Alexander,2020-12-23,gender,Male,119,1243
Alexander,2020-12-23,gender,Unknown/Left Blank,7,151
Alexander,2020-12-23,race,Asian,0,0
Alexander,2020-12-23,race,Black,74,1033
Alexander,2020-12-23,race,Hispanic,0,14
Alexander,2020-12-23,race,Left Blank,113,1377
Alexander,2020-12-23,race,NH/PI*,0,0
Alexander,2020-12-23,race,Other,0,18
Alexander,2020-12-23,race,White,133,1237
Alexander,2020-12-22,age,<20,1,3
Alexander,2020-12-22,age,20-29,2,5
Alexander,2020-12-22,age,30-39,5,4
Alexander,2020-12-22,age,40-49,4,6
Alexander,2020-12-22,age,50-59,7,8
Alexander,2020-12-22,age,60-69,6,7
Alexander,2020-12-22,age,70-79,3,2
Alexander,2020-12-22,age,80+,8,1
Alexander,2020-12-22,gender,Female,194,2274
Alexander,2020-12-22,gender,Male,118,1237
Alexander,2020-12-22,gender,Unknown/Left Blank,7,149
Alexander,2020-12-22,race,Asian,0,0
Alexander,2020-12-22,race,Black,74,1028
Alexander,2020-12-22,race,Hispanic,0,14
Alexander,2020-12-22,race,Left Blank,111,1372
Alexander,2020-12-22,race,NH/PI*,0,0
Alexander,2020-12-22,race,Other,0,18
Alexander,2020-12-22,race,White,130,1224
Alexander,2020-12-21,age,<20,1,3
Alexander,2020-12-21,age,20-29,2,5
Alexander,2020-12-21,age,30-39,5,4
Alexander,2020-12-21,age,40-49,4,6
Alexander,2020-12-21,age,50-59,7,8
Alexander,2020-12-21,age,60-69,6,7
Alexander,2020-12-21,age,70-79,3,2
Alexander,2020-12-21,age,80+,8,1
Alexander,2020-12-21,gender,Female,194,2262
Alexander,2020-12-21,gender,Male,118,1235
Alexander,2020-12-21,gender,Unknown/Left Blank,7,149
Alexander,2020-12-21,race,Asian,0,0
Alexander,2020-12-21,race,Black,75,1026
Alexander,2020-12-21,race,Hispanic,0,13
Alexander,2020-12-21,race,Left Blank,110,1368
Alexander,2020-12-21,race,NH/PI*,0,0
Alexander,2020-12-21,race,Other,0,18
Alexander,2020-12-21,race,White,130,1217
Alexander,2020-12-20,age,<20,1,3
Alexander,2020-12-20,age,20-29,2,5
Alexander,2020-12-20,age,30-39,5,4
Alexander,2020-12-20,age,40-49,4,6
Alexander,2020-12-20,age,50-59,7,8
Alexander,2020-12-20,age,60-69,6,7
Alexander,2020-12-20,age,70-79,3,2
Alexander,2020-12-20,age,80+,8,1
Alexander,2020-12-20,gender,Female,194,2255
Alexander,2020-12-20,gender,Male,117,1228
Alexander,2020-12-20,gender,Unknown/Left Blank,7,149
Alexander,2020-12-20,race,Asian,0,0
Alexander,2020-12-20,race,Black,75,1026
Alexander,2020-12-20,race,Hispanic,0,13
Alexander,2020-12-20,race,Left Blank,109,1356
Alexander,2020-12-20,race,NH/PI*,0,0
Alexander,2020-12-20,race,Other,0,18
Alexander,2020-12-20,race,White,130,1215
Alexander,2020-12-19,age,<20,1,3
Alexander,2020-12-19,age,20-29,2,5
Alexander,2020-12-19,age,30-39,5,4
Alexander,2020-12-19,age,40-49,4,6
Alexander,2020-12-19,age,50-59,7,8
Alexander,2020-12-19,age,60-69,6,7
Alexander,2020-12-19,age,70-79,3,2
Alexander,2020-12-19,age,80+,8,1
Alexander,2020-12-19,gender,Female,194,2250
Alexander,2020-12-19,gender,Male,118,1228
Alexander,2020-12-19,gender,Unknown/Left Blank,7,149
Alexander,2020-12-19,race,Asian,0,0
Alexander,2020-12-19,race,Black,75,1023
Alexander,2020-12-19,race,Hispanic,0,13
Alexander,2020-12-19,race,Left Blank,109,1354
Alexander,2020-12-19,race,NH/PI*,0,0
Alexander,2020-12-19,race,Other,0,18
Alexander,2020-12-19,race,White,131,1215
Alexander,2020-12-18,age,<20,1,3
Alexander,2020-12-18,age,20-29,2,5
Alexander,2020-12-18,age,30-39,5,4
Alexander,2020-12-18,age,40-49,4,6
Alexander,2020-12-18,age,50-59,6,8
Alexander,2020-12-18,age,60-69,6,7
Alexander,2020-12-18,age,70-79,3,2
Alexander,2020-12-18,age,80+,7,1
Alexander,2020-12-18,gender,Female,191,2220
Alexander,2020-12-18,gender,Male,117,1209
Alexander,2020-12-18,gender,Unknown/Left Blank,7,148
Alexander,2020-12-18,race,Asian,0,0
Alexander,2020-12-18,race,Black,74,1006
Alexander,2020-12-18,race,Hispanic,0,13
Alexander,2020-12-18,race,Left Blank,109,1344
Alexander,2020-12-18,race,NH/PI*,0,0
Alexander,2020-12-18,race,Other,0,18
Alexander,2020-12-18,race,White,128,1192
Alexander,2020-12-17,age,<20,1,3
Alexander,2020-12-17,age,20-29,2,5
Alexander,2020-12-17,age,30-39,5,4
Alexander,2020-12-17,age,40-49,4,6
Alexander,2020-12-17,age,50-59,6,8
Alexander,2020-12-17,age,60-69,6,7
Alexander,2020-12-17,age,70-79,3,2
Alexander,2020-12-17,age,80+,7,1
Alexander,2020-12-17,gender,Female,191,2201
Alexander,2020-12-17,gender,Male,117,1203
Alexander,2020-12-17,gender,Unknown/Left Blank,7,147
Alexander,2020-12-17,race,Asian,0,0
Alexander,2020-12-17,race,Black,75,1005
Alexander,2020-12-17,race,Hispanic,0,13
Alexander,2020-12-17,race,Left Blank,108,1334
Alexander,2020-12-17,race,NH/PI*,0,0
Alexander,2020-12-17,race,Other,0,18
Alexander,2020-12-17,race,White,128,1177
Alexander,2020-12-16,age,<20,1,3
Alexander,2020-12-16,age,20-29,2,5
Alexander,2020-12-16,age,30-39,5,4
Alexander,2020-12-16,age,40-49,4,6
Alexander,2020-12-16,age,50-59,6,8
Alexander,2020-12-16,age,60-69,6,7
Alexander,2020-12-16,age,70-79,3,2
Alexander,2020-12-16,age,80+,7,1
Alexander,2020-12-16,gender,Female,188,2190
Alexander,2020-12-16,gender,Male,115,1194
Alexander,2020-12-16,gender,Unknown/Left Blank,7,147
Alexander,2020-12-16,race,Asian,0,0
Alexander,2020-12-16,race,Black,74,998
Alexander,2020-12-16,race,Hispanic,0,13
Alexander,2020-12-16,race,Left Blank,106,1328
Alexander,2020-12-16,race,NH/PI*,0,0
Alexander,2020-12-16,race,Other,0,18
Alexander,2020-12-16,race,White,126,1170
Alexander,2020-12-15,age,<20,1,3
Alexander,2020-12-15,age,20-29,2,5
Alexander,2020-12-15,age,30-39,5,4
Alexander,2020-12-15,age,40-49,4,6
Alexander,2020-12-15,age,50-59,6,8
Alexander,2020-12-15,age,60-69,6,7
Alexander,2020-12-15,age,70-79,3,2
Alexander,2020-12-15,age,80+,7,1
Alexander,2020-12-15,gender,Female,188,2175
Alexander,2020-12-15,gender,Male,112,1185
Alexander,2020-12-15,gender,Unknown/Left Blank,7,146
Alexander,2020-12-15,race,Asian,0,0
Alexander,2020-12-15,race,Black,73,989
Alexander,2020-12-15,race,Hispanic,0,13
Alexander,2020-12-15,race,Left Blank,107,1322
Alexander,2020-12-15,race,NH/PI*,0,0
Alexander,2020-12-15,race,Other,0,18
Alexander,2020-12-15,race,White,123,1160
Alexander,2020-12-14,age,<20,1,3
Alexander,2020-12-14,age,20-29,2,5
Alexander,2020-12-14,age,30-39,5,4
Alexander,2020-12-14,age,40-49,4,6
Alexander,2020-12-14,age,50-59,7,8
Alexander,2020-12-14,age,60-69,6,7
Alexander,2020-12-14,age,70-79,3,2
Alexander,2020-12-14,age,80+,8,1
Alexander,2020-12-14,gender,Female,189,2166
Alexander,2020-12-14,gender,Male,112,1178
Alexander,2020-12-14,gender,Unknown/Left Blank,7,146
Alexander,2020-12-14,race,Asian,0,0
Alexander,2020-12-14,race,Black,72,986
Alexander,2020-12-14,race,Hispanic,0,13
Alexander,2020-12-14,race,Left Blank,106,1316
Alexander,2020-12-14,race,NH/PI*,0,0
Alexander,2020-12-14,race,Other,0,18
Alexander,2020-12-14,race,White,126,1153
Alexander,2020-12-13,age,<20,1,3
Alexander,2020-12-13,age,20-29,2,5
Alexander,2020-12-13,age,30-39,5,4
Alexander,2020-12-13,age,40-49,4,6
Alexander,2020-12-13,age,50-59,7,8
Alexander,2020-12-13,age,60-69,6,7
Alexander,2020-12-13,age,70-79,3,2
Alexander,2020-12-13,age,80+,8,1
Alexander,2020-12-13,gender,Female,188,2157
Alexander,2020-12-13,gender,Male,111,1172
Alexander,2020-12-13,gender,Unknown/Left Blank,7,146
Alexander,2020-12-13,race,Asian,0,0
Alexander,2020-12-13,race,Black,72,985
Alexander,2020-12-13,race,Hispanic,0,13
Alexander,2020-12-13,race,Left Blank,106,1308
Alexander,2020-12-13,race,NH/PI*,0,0
Alexander,2020-12-13,race,Other,0,17
Alexander,2020-12-13,race,White,124,1148
Alexander,2020-12-12,age,<20,1,3
Alexander,2020-12-12,age,20-29,2,5
